session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time,round_number,timeout_happened,is_wait_page
3gnqpasm,36,4vq6aaty,529,impact_beliefs,Belief,1623146465,41,0,0
3gnqpasm,32,5lnuu887,595,impact_beliefs,Donation,1623146466,46,0,0
3gnqpasm,51,o6x3ycf5,4,impact_beliefs,Sliders,1623146467,1,0,0
3gnqpasm,41,kci1l0t0,296,impact_beliefs,Donation,1623146470,23,0,0
3gnqpasm,32,5lnuu887,608,impact_beliefs,Donation,1623146471,47,0,0
3gnqpasm,32,5lnuu887,621,impact_beliefs,Donation,1623146475,48,0,0
3gnqpasm,35,w714ywgd,4,impact_beliefs,Sliders,1623146478,1,0,0
3gnqpasm,32,5lnuu887,634,impact_beliefs,Donation,1623146479,49,0,0
3gnqpasm,33,mdhigo7k,739,impact_beliefs,CarbonBelief,1623146480,57,0,0
3gnqpasm,48,a0xwudgp,16,impact_beliefs,Instructions,1623146483,2,0,0
3gnqpasm,41,kci1l0t0,309,impact_beliefs,Donation,1623146484,24,0,0
3gnqpasm,39,payzlah4,48,impact_beliefs,Belief,1623146485,4,0,0
3gnqpasm,32,5lnuu887,647,impact_beliefs,Donation,1623146486,50,0,0
3gnqpasm,27,75ntckfc,152,impact_beliefs,Belief,1623146486,12,0,0
3gnqpasm,45,8i1szzd3,380,impact_beliefs,Instructions,1623146487,30,0,0
3gnqpasm,53,ekjlq7cp,1,impact_beliefs,IntroWelcome,1623146489,1,0,0
3gnqpasm,32,5lnuu887,660,impact_beliefs,Donation,1623146491,51,0,0
3gnqpasm,36,4vq6aaty,542,impact_beliefs,Belief,1623146491,42,0,0
3gnqpasm,41,kci1l0t0,322,impact_beliefs,Donation,1623146493,25,0,0
3gnqpasm,32,5lnuu887,673,impact_beliefs,Donation,1623146495,52,0,0
3gnqpasm,32,5lnuu887,686,impact_beliefs,Donation,1623146498,53,0,0
3gnqpasm,41,kci1l0t0,335,impact_beliefs,Donation,1623146502,26,0,0
3gnqpasm,32,5lnuu887,699,impact_beliefs,Donation,1623146503,54,0,0
3gnqpasm,32,5lnuu887,712,impact_beliefs,Donation,1623146506,55,0,0
3gnqpasm,32,5lnuu887,725,impact_beliefs,Donation,1623146510,56,0,0
3gnqpasm,27,75ntckfc,165,impact_beliefs,Belief,1623146510,13,0,0
3gnqpasm,33,mdhigo7k,740,impact_beliefs,CostBelief,1623146513,57,0,0
3gnqpasm,48,a0xwudgp,18,impact_beliefs,TrialBelief1,1623146514,2,1,0
3gnqpasm,39,payzlah4,61,impact_beliefs,Belief,1623146515,5,0,0
3gnqpasm,41,kci1l0t0,348,impact_beliefs,Donation,1623146515,27,0,0
3gnqpasm,45,8i1szzd3,386,impact_beliefs,Belief,1623146517,30,0,0
3gnqpasm,32,5lnuu887,738,impact_beliefs,Donation,1623146518,57,0,0
3gnqpasm,36,4vq6aaty,555,impact_beliefs,Belief,1623146519,43,0,0
3gnqpasm,41,kci1l0t0,361,impact_beliefs,Donation,1623146525,28,0,0
3gnqpasm,30,96vl88dt,198,impact_beliefs,Instructions,1623146530,16,0,0
3gnqpasm,41,kci1l0t0,374,impact_beliefs,Donation,1623146533,29,0,0
3gnqpasm,52,7ekse76t,16,impact_beliefs,Instructions,1623146535,2,0,0
3gnqpasm,27,75ntckfc,178,impact_beliefs,Belief,1623146536,14,0,0
3gnqpasm,36,4vq6aaty,562,impact_beliefs,Instructions,1623146539,44,0,0
3gnqpasm,30,96vl88dt,205,impact_beliefs,Donation,1623146543,16,0,0
3gnqpasm,39,payzlah4,74,impact_beliefs,Belief,1623146543,6,0,0
3gnqpasm,45,8i1szzd3,399,impact_beliefs,Belief,1623146544,31,0,0
3gnqpasm,48,a0xwudgp,19,impact_beliefs,TrialBelief2,1623146545,2,1,0
3gnqpasm,36,4vq6aaty,569,impact_beliefs,Donation,1623146548,44,0,0
3gnqpasm,36,4vq6aaty,582,impact_beliefs,Donation,1623146552,45,0,0
3gnqpasm,53,ekjlq7cp,3,impact_beliefs,Instructions,1623146552,1,0,0
3gnqpasm,41,kci1l0t0,380,impact_beliefs,Instructions,1623146554,30,0,0
3gnqpasm,36,4vq6aaty,595,impact_beliefs,Donation,1623146555,46,0,0
3gnqpasm,36,4vq6aaty,608,impact_beliefs,Donation,1623146559,47,0,0
3gnqpasm,52,7ekse76t,18,impact_beliefs,TrialBelief1,1623146559,2,0,0
3gnqpasm,27,75ntckfc,191,impact_beliefs,Belief,1623146562,15,0,0
3gnqpasm,36,4vq6aaty,621,impact_beliefs,Donation,1623146562,48,0,0
3gnqpasm,33,mdhigo7k,741,impact_beliefs,Questionnaire,1623146566,57,0,0
3gnqpasm,36,4vq6aaty,634,impact_beliefs,Donation,1623146567,49,0,0
3gnqpasm,39,payzlah4,87,impact_beliefs,Belief,1623146567,7,0,0
3gnqpasm,30,96vl88dt,218,impact_beliefs,Donation,1623146569,17,0,0
3gnqpasm,36,4vq6aaty,647,impact_beliefs,Donation,1623146570,50,0,0
3gnqpasm,36,4vq6aaty,660,impact_beliefs,Donation,1623146573,51,0,0
3gnqpasm,45,8i1szzd3,412,impact_beliefs,Belief,1623146577,32,0,0
3gnqpasm,36,4vq6aaty,673,impact_beliefs,Donation,1623146579,52,0,0
3gnqpasm,30,96vl88dt,231,impact_beliefs,Donation,1623146582,18,0,0
3gnqpasm,41,kci1l0t0,386,impact_beliefs,Belief,1623146582,30,0,0
3gnqpasm,52,7ekse76t,19,impact_beliefs,TrialBelief2,1623146584,2,0,0
3gnqpasm,36,4vq6aaty,686,impact_beliefs,Donation,1623146587,53,0,0
3gnqpasm,30,96vl88dt,244,impact_beliefs,Donation,1623146591,19,0,0
3gnqpasm,39,payzlah4,100,impact_beliefs,Belief,1623146593,8,0,0
3gnqpasm,36,4vq6aaty,699,impact_beliefs,Donation,1623146593,54,0,0
3gnqpasm,30,96vl88dt,257,impact_beliefs,Donation,1623146595,20,0,0
3gnqpasm,30,96vl88dt,270,impact_beliefs,Donation,1623146600,21,0,0
3gnqpasm,33,mdhigo7k,742,carbon_footprint,Energy,1623146604,1,0,0
3gnqpasm,30,96vl88dt,283,impact_beliefs,Donation,1623146606,22,0,0
3gnqpasm,36,4vq6aaty,712,impact_beliefs,Donation,1623146609,55,0,0
3gnqpasm,41,kci1l0t0,399,impact_beliefs,Belief,1623146609,31,0,0
3gnqpasm,30,96vl88dt,296,impact_beliefs,Donation,1623146610,23,0,0
3gnqpasm,54,5wc1ohbm,1,impact_beliefs,IntroWelcome,1623146610,1,0,0
3gnqpasm,45,8i1szzd3,425,impact_beliefs,Belief,1623146611,33,0,0
3gnqpasm,52,7ekse76t,20,impact_beliefs,TrialBelief3,1623146611,2,0,0
3gnqpasm,30,96vl88dt,309,impact_beliefs,Donation,1623146612,24,0,0
3gnqpasm,36,4vq6aaty,725,impact_beliefs,Donation,1623146613,56,0,0
3gnqpasm,30,96vl88dt,322,impact_beliefs,Donation,1623146615,25,0,0
3gnqpasm,39,payzlah4,113,impact_beliefs,Belief,1623146619,9,0,0
3gnqpasm,30,96vl88dt,335,impact_beliefs,Donation,1623146619,26,0,0
3gnqpasm,36,4vq6aaty,738,impact_beliefs,Donation,1623146619,57,0,0
3gnqpasm,52,7ekse76t,21,impact_beliefs,Introbelief,1623146621,2,0,0
3gnqpasm,30,96vl88dt,348,impact_beliefs,Donation,1623146621,27,0,0
3gnqpasm,30,96vl88dt,361,impact_beliefs,Donation,1623146625,28,0,0
3gnqpasm,30,96vl88dt,374,impact_beliefs,Donation,1623146627,29,0,0
3gnqpasm,41,kci1l0t0,412,impact_beliefs,Belief,1623146636,32,0,0
3gnqpasm,45,8i1szzd3,438,impact_beliefs,Belief,1623146638,34,0,0
3gnqpasm,30,96vl88dt,380,impact_beliefs,Instructions,1623146640,30,0,0
3gnqpasm,39,payzlah4,126,impact_beliefs,Belief,1623146644,10,0,0
3gnqpasm,52,7ekse76t,22,impact_beliefs,Belief,1623146645,2,0,0
3gnqpasm,32,5lnuu887,739,impact_beliefs,CarbonBelief,1623146648,57,0,0
3gnqpasm,33,mdhigo7k,743,carbon_footprint,Mobility,1623146651,1,0,0
3gnqpasm,41,kci1l0t0,425,impact_beliefs,Belief,1623146662,33,0,0
3gnqpasm,30,96vl88dt,386,impact_beliefs,Belief,1623146666,30,0,0
3gnqpasm,45,8i1szzd3,451,impact_beliefs,Belief,1623146666,35,0,0
3gnqpasm,51,o6x3ycf5,16,impact_beliefs,Instructions,1623146668,2,0,0
3gnqpasm,52,7ekse76t,35,impact_beliefs,Belief,1623146670,3,0,0
3gnqpasm,39,payzlah4,139,impact_beliefs,Belief,1623146671,11,0,0
3gnqpasm,27,75ntckfc,198,impact_beliefs,Instructions,1623146676,16,0,0
3gnqpasm,32,5lnuu887,740,impact_beliefs,CostBelief,1623146680,57,0,0
3gnqpasm,27,75ntckfc,205,impact_beliefs,Donation,1623146683,16,0,0
3gnqpasm,33,mdhigo7k,744,carbon_footprint,Food,1623146684,1,0,0
3gnqpasm,27,75ntckfc,218,impact_beliefs,Donation,1623146687,17,0,0
3gnqpasm,30,96vl88dt,399,impact_beliefs,Belief,1623146690,31,0,0
3gnqpasm,41,kci1l0t0,438,impact_beliefs,Belief,1623146691,34,0,0
3gnqpasm,52,7ekse76t,48,impact_beliefs,Belief,1623146693,4,0,0
3gnqpasm,45,8i1szzd3,464,impact_beliefs,Belief,1623146693,36,0,0
3gnqpasm,27,75ntckfc,231,impact_beliefs,Donation,1623146693,18,0,0
3gnqpasm,51,o6x3ycf5,18,impact_beliefs,TrialBelief1,1623146694,2,0,0
3gnqpasm,39,payzlah4,152,impact_beliefs,Belief,1623146697,12,0,0
3gnqpasm,27,75ntckfc,244,impact_beliefs,Donation,1623146700,19,0,0
3gnqpasm,27,75ntckfc,257,impact_beliefs,Donation,1623146704,20,0,0
3gnqpasm,54,5wc1ohbm,3,impact_beliefs,Instructions,1623146704,1,0,0
3gnqpasm,27,75ntckfc,270,impact_beliefs,Donation,1623146706,21,0,0
3gnqpasm,33,mdhigo7k,745,carbon_footprint,Miscellaneous,1623146707,1,0,0
3gnqpasm,27,75ntckfc,283,impact_beliefs,Donation,1623146708,22,0,0
3gnqpasm,27,75ntckfc,296,impact_beliefs,Donation,1623146709,23,0,0
3gnqpasm,27,75ntckfc,309,impact_beliefs,Donation,1623146712,24,0,0
3gnqpasm,27,75ntckfc,322,impact_beliefs,Donation,1623146713,25,0,0
3gnqpasm,27,75ntckfc,335,impact_beliefs,Donation,1623146714,26,0,0
3gnqpasm,41,kci1l0t0,451,impact_beliefs,Belief,1623146715,35,0,0
3gnqpasm,30,96vl88dt,412,impact_beliefs,Belief,1623146716,32,0,0
3gnqpasm,52,7ekse76t,61,impact_beliefs,Belief,1623146716,5,0,0
3gnqpasm,36,4vq6aaty,739,impact_beliefs,CarbonBelief,1623146717,57,0,0
3gnqpasm,51,o6x3ycf5,19,impact_beliefs,TrialBelief2,1623146718,2,0,0
3gnqpasm,27,75ntckfc,348,impact_beliefs,Donation,1623146719,27,0,0
3gnqpasm,27,75ntckfc,361,impact_beliefs,Donation,1623146720,28,0,0
3gnqpasm,45,8i1szzd3,477,impact_beliefs,Belief,1623146721,37,0,0
3gnqpasm,39,payzlah4,165,impact_beliefs,Belief,1623146721,13,0,0
3gnqpasm,27,75ntckfc,374,impact_beliefs,Donation,1623146723,29,0,0
3gnqpasm,32,5lnuu887,741,impact_beliefs,Questionnaire,1623146727,57,0,0
3gnqpasm,33,mdhigo7k,746,carbon_footprint,Results,1623146738,1,0,0
3gnqpasm,27,75ntckfc,380,impact_beliefs,Instructions,1623146738,30,0,0
3gnqpasm,52,7ekse76t,74,impact_beliefs,Belief,1623146740,6,0,0
3gnqpasm,30,96vl88dt,425,impact_beliefs,Belief,1623146742,33,0,0
3gnqpasm,41,kci1l0t0,464,impact_beliefs,Belief,1623146742,36,0,0
3gnqpasm,39,payzlah4,178,impact_beliefs,Belief,1623146746,14,0,0
3gnqpasm,45,8i1szzd3,490,impact_beliefs,Belief,1623146749,38,0,0
3gnqpasm,36,4vq6aaty,740,impact_beliefs,CostBelief,1623146759,57,0,0
3gnqpasm,27,75ntckfc,386,impact_beliefs,Belief,1623146766,30,0,0
3gnqpasm,52,7ekse76t,87,impact_beliefs,Belief,1623146767,7,0,0
3gnqpasm,32,5lnuu887,742,carbon_footprint,Energy,1623146768,1,0,0
3gnqpasm,41,kci1l0t0,477,impact_beliefs,Belief,1623146768,37,0,0
3gnqpasm,30,96vl88dt,438,impact_beliefs,Belief,1623146769,34,0,0
3gnqpasm,39,payzlah4,191,impact_beliefs,Belief,1623146771,15,0,0
3gnqpasm,45,8i1szzd3,503,impact_beliefs,Belief,1623146775,39,0,0
3gnqpasm,36,4vq6aaty,741,impact_beliefs,Questionnaire,1623146792,57,0,0
3gnqpasm,27,75ntckfc,399,impact_beliefs,Belief,1623146793,31,0,0
3gnqpasm,41,kci1l0t0,490,impact_beliefs,Belief,1623146794,38,0,0
3gnqpasm,30,96vl88dt,451,impact_beliefs,Belief,1623146794,35,0,0
3gnqpasm,52,7ekse76t,100,impact_beliefs,Belief,1623146795,8,0,0
3gnqpasm,45,8i1szzd3,516,impact_beliefs,Belief,1623146801,40,0,0
3gnqpasm,32,5lnuu887,743,carbon_footprint,Mobility,1623146804,1,0,0
3gnqpasm,53,ekjlq7cp,4,impact_beliefs,Sliders,1623146810,1,0,0
3gnqpasm,36,4vq6aaty,742,carbon_footprint,Energy,1623146814,1,0,0
3gnqpasm,52,7ekse76t,113,impact_beliefs,Belief,1623146820,9,0,0
3gnqpasm,27,75ntckfc,412,impact_beliefs,Belief,1623146821,32,0,0
3gnqpasm,41,kci1l0t0,503,impact_beliefs,Belief,1623146824,39,0,0
3gnqpasm,30,96vl88dt,464,impact_beliefs,Belief,1623146827,36,0,0
3gnqpasm,45,8i1szzd3,529,impact_beliefs,Belief,1623146829,41,0,0
3gnqpasm,32,5lnuu887,744,carbon_footprint,Food,1623146831,1,0,0
3gnqpasm,52,7ekse76t,126,impact_beliefs,Belief,1623146845,10,0,0
3gnqpasm,27,75ntckfc,425,impact_beliefs,Belief,1623146847,33,0,0
3gnqpasm,36,4vq6aaty,743,carbon_footprint,Mobility,1623146851,1,0,0
3gnqpasm,32,5lnuu887,745,carbon_footprint,Miscellaneous,1623146852,1,0,0
3gnqpasm,30,96vl88dt,477,impact_beliefs,Belief,1623146853,37,0,0
3gnqpasm,41,kci1l0t0,516,impact_beliefs,Belief,1623146855,40,0,0
3gnqpasm,45,8i1szzd3,542,impact_beliefs,Belief,1623146859,42,0,0
3gnqpasm,32,5lnuu887,746,carbon_footprint,Results,1623146870,1,0,0
3gnqpasm,52,7ekse76t,139,impact_beliefs,Belief,1623146876,11,0,0
3gnqpasm,27,75ntckfc,438,impact_beliefs,Belief,1623146878,34,0,0
3gnqpasm,30,96vl88dt,490,impact_beliefs,Belief,1623146885,38,0,0
3gnqpasm,36,4vq6aaty,744,carbon_footprint,Food,1623146886,1,0,0
3gnqpasm,41,kci1l0t0,529,impact_beliefs,Belief,1623146886,41,0,0
3gnqpasm,45,8i1szzd3,555,impact_beliefs,Belief,1623146888,43,0,0
3gnqpasm,52,7ekse76t,152,impact_beliefs,Belief,1623146901,12,0,0
3gnqpasm,36,4vq6aaty,745,carbon_footprint,Miscellaneous,1623146902,1,0,0
3gnqpasm,27,75ntckfc,451,impact_beliefs,Belief,1623146905,35,0,0
3gnqpasm,30,96vl88dt,503,impact_beliefs,Belief,1623146911,39,0,0
3gnqpasm,41,kci1l0t0,542,impact_beliefs,Belief,1623146915,42,0,0
3gnqpasm,36,4vq6aaty,746,carbon_footprint,Results,1623146918,1,0,0
3gnqpasm,55,82ubl7z5,1,impact_beliefs,IntroWelcome,1623146918,1,0,0
3gnqpasm,35,w714ywgd,16,impact_beliefs,Instructions,1623146924,2,0,0
3gnqpasm,36,4vq6aaty,748,payment_info,PaymentInfo,1623146925,1,0,0
3gnqpasm,52,7ekse76t,165,impact_beliefs,Belief,1623146929,13,0,0
3gnqpasm,27,75ntckfc,464,impact_beliefs,Belief,1623146930,36,0,0
3gnqpasm,45,8i1szzd3,562,impact_beliefs,Instructions,1623146931,44,0,0
3gnqpasm,30,96vl88dt,516,impact_beliefs,Belief,1623146936,40,0,0
3gnqpasm,41,kci1l0t0,555,impact_beliefs,Belief,1623146945,43,0,0
3gnqpasm,35,w714ywgd,18,impact_beliefs,TrialBelief1,1623146952,2,0,0
3gnqpasm,52,7ekse76t,178,impact_beliefs,Belief,1623146952,14,0,0
3gnqpasm,27,75ntckfc,477,impact_beliefs,Belief,1623146955,37,0,0
3gnqpasm,45,8i1szzd3,569,impact_beliefs,Donation,1623146957,44,0,0
3gnqpasm,30,96vl88dt,529,impact_beliefs,Belief,1623146959,41,0,0
3gnqpasm,45,8i1szzd3,582,impact_beliefs,Donation,1623146961,45,0,0
3gnqpasm,41,kci1l0t0,562,impact_beliefs,Instructions,1623146968,44,0,0
3gnqpasm,45,8i1szzd3,595,impact_beliefs,Donation,1623146970,46,0,0
3gnqpasm,45,8i1szzd3,608,impact_beliefs,Donation,1623146975,47,0,0
3gnqpasm,52,7ekse76t,191,impact_beliefs,Belief,1623146977,15,0,0
3gnqpasm,35,w714ywgd,19,impact_beliefs,TrialBelief2,1623146979,2,0,0
3gnqpasm,27,75ntckfc,490,impact_beliefs,Belief,1623146980,38,0,0
3gnqpasm,53,ekjlq7cp,16,impact_beliefs,Instructions,1623146981,2,0,0
3gnqpasm,41,kci1l0t0,569,impact_beliefs,Donation,1623146984,44,0,0
3gnqpasm,45,8i1szzd3,621,impact_beliefs,Donation,1623146984,48,0,0
3gnqpasm,30,96vl88dt,542,impact_beliefs,Belief,1623146985,42,0,0
3gnqpasm,45,8i1szzd3,634,impact_beliefs,Donation,1623146990,49,0,0
3gnqpasm,41,kci1l0t0,582,impact_beliefs,Donation,1623146993,45,0,0
3gnqpasm,45,8i1szzd3,647,impact_beliefs,Donation,1623146999,50,0,0
3gnqpasm,41,kci1l0t0,595,impact_beliefs,Donation,1623147000,46,0,0
3gnqpasm,45,8i1szzd3,660,impact_beliefs,Donation,1623147007,51,0,0
3gnqpasm,41,kci1l0t0,608,impact_beliefs,Donation,1623147007,47,0,0
3gnqpasm,35,w714ywgd,20,impact_beliefs,TrialBelief3,1623147009,2,1,0
3gnqpasm,53,ekjlq7cp,18,impact_beliefs,TrialBelief1,1623147010,2,0,0
3gnqpasm,30,96vl88dt,555,impact_beliefs,Belief,1623147011,43,0,0
3gnqpasm,45,8i1szzd3,673,impact_beliefs,Donation,1623147012,52,0,0
3gnqpasm,27,75ntckfc,503,impact_beliefs,Belief,1623147013,39,0,0
3gnqpasm,41,kci1l0t0,621,impact_beliefs,Donation,1623147017,48,0,0
3gnqpasm,30,96vl88dt,562,impact_beliefs,Instructions,1623147018,44,0,0
3gnqpasm,45,8i1szzd3,686,impact_beliefs,Donation,1623147018,53,0,0
3gnqpasm,35,w714ywgd,21,impact_beliefs,Introbelief,1623147020,2,0,0
3gnqpasm,41,kci1l0t0,634,impact_beliefs,Donation,1623147023,49,0,0
3gnqpasm,45,8i1szzd3,699,impact_beliefs,Donation,1623147023,54,0,0
3gnqpasm,54,5wc1ohbm,4,impact_beliefs,Sliders,1623147024,1,0,0
3gnqpasm,30,96vl88dt,569,impact_beliefs,Donation,1623147027,44,0,0
3gnqpasm,41,kci1l0t0,647,impact_beliefs,Donation,1623147029,50,0,0
3gnqpasm,45,8i1szzd3,712,impact_beliefs,Donation,1623147030,55,0,0
3gnqpasm,30,96vl88dt,582,impact_beliefs,Donation,1623147032,45,0,0
3gnqpasm,30,96vl88dt,595,impact_beliefs,Donation,1623147037,46,0,0
3gnqpasm,53,ekjlq7cp,19,impact_beliefs,TrialBelief2,1623147037,2,0,0
3gnqpasm,41,kci1l0t0,660,impact_beliefs,Donation,1623147039,51,0,0
3gnqpasm,45,8i1szzd3,725,impact_beliefs,Donation,1623147039,56,0,0
3gnqpasm,27,75ntckfc,516,impact_beliefs,Belief,1623147040,40,0,0
3gnqpasm,30,96vl88dt,608,impact_beliefs,Donation,1623147040,47,0,0
3gnqpasm,35,w714ywgd,22,impact_beliefs,Belief,1623147044,2,0,0
3gnqpasm,41,kci1l0t0,673,impact_beliefs,Donation,1623147045,52,0,0
3gnqpasm,30,96vl88dt,621,impact_beliefs,Donation,1623147046,48,0,0
3gnqpasm,52,7ekse76t,198,impact_beliefs,Instructions,1623147047,16,0,0
3gnqpasm,30,96vl88dt,634,impact_beliefs,Donation,1623147051,49,0,0
3gnqpasm,45,8i1szzd3,738,impact_beliefs,Donation,1623147053,57,0,0
3gnqpasm,41,kci1l0t0,686,impact_beliefs,Donation,1623147053,53,0,0
3gnqpasm,30,96vl88dt,647,impact_beliefs,Donation,1623147054,50,0,0
3gnqpasm,30,96vl88dt,660,impact_beliefs,Donation,1623147058,51,0,0
3gnqpasm,41,kci1l0t0,699,impact_beliefs,Donation,1623147059,54,0,0
3gnqpasm,30,96vl88dt,673,impact_beliefs,Donation,1623147062,52,0,0
3gnqpasm,41,kci1l0t0,712,impact_beliefs,Donation,1623147064,55,0,0
3gnqpasm,27,75ntckfc,529,impact_beliefs,Belief,1623147065,41,0,0
3gnqpasm,52,7ekse76t,205,impact_beliefs,Donation,1623147065,16,0,0
3gnqpasm,30,96vl88dt,686,impact_beliefs,Donation,1623147066,53,0,0
3gnqpasm,41,kci1l0t0,725,impact_beliefs,Donation,1623147069,56,0,0
3gnqpasm,30,96vl88dt,699,impact_beliefs,Donation,1623147069,54,0,0
3gnqpasm,52,7ekse76t,218,impact_beliefs,Donation,1623147072,17,0,0
3gnqpasm,35,w714ywgd,35,impact_beliefs,Belief,1623147073,3,0,0
3gnqpasm,30,96vl88dt,712,impact_beliefs,Donation,1623147073,55,0,0
3gnqpasm,52,7ekse76t,231,impact_beliefs,Donation,1623147074,18,0,0
3gnqpasm,41,kci1l0t0,738,impact_beliefs,Donation,1623147075,57,0,0
3gnqpasm,52,7ekse76t,244,impact_beliefs,Donation,1623147076,19,0,0
3gnqpasm,52,7ekse76t,257,impact_beliefs,Donation,1623147077,20,0,0
3gnqpasm,30,96vl88dt,725,impact_beliefs,Donation,1623147081,56,0,0
3gnqpasm,52,7ekse76t,270,impact_beliefs,Donation,1623147081,21,0,0
3gnqpasm,52,7ekse76t,283,impact_beliefs,Donation,1623147083,22,0,0
3gnqpasm,30,96vl88dt,738,impact_beliefs,Donation,1623147085,57,0,0
3gnqpasm,52,7ekse76t,296,impact_beliefs,Donation,1623147086,23,0,0
3gnqpasm,52,7ekse76t,309,impact_beliefs,Donation,1623147089,24,0,0
3gnqpasm,27,75ntckfc,542,impact_beliefs,Belief,1623147090,42,0,0
3gnqpasm,54,5wc1ohbm,16,impact_beliefs,Instructions,1623147094,2,0,0
3gnqpasm,35,w714ywgd,48,impact_beliefs,Belief,1623147098,4,0,0
3gnqpasm,52,7ekse76t,322,impact_beliefs,Donation,1623147098,25,0,0
3gnqpasm,52,7ekse76t,335,impact_beliefs,Donation,1623147100,26,0,0
3gnqpasm,52,7ekse76t,348,impact_beliefs,Donation,1623147102,27,0,0
3gnqpasm,52,7ekse76t,361,impact_beliefs,Donation,1623147105,28,0,0
3gnqpasm,52,7ekse76t,374,impact_beliefs,Donation,1623147108,29,0,0
3gnqpasm,56,axm22mg1,1,impact_beliefs,IntroWelcome,1623147112,1,0,0
3gnqpasm,27,75ntckfc,555,impact_beliefs,Belief,1623147113,43,0,0
3gnqpasm,27,75ntckfc,562,impact_beliefs,Instructions,1623147117,44,0,0
3gnqpasm,54,5wc1ohbm,18,impact_beliefs,TrialBelief1,1623147122,2,0,0
3gnqpasm,52,7ekse76t,380,impact_beliefs,Instructions,1623147125,30,0,0
3gnqpasm,35,w714ywgd,61,impact_beliefs,Belief,1623147126,5,0,0
3gnqpasm,27,75ntckfc,569,impact_beliefs,Donation,1623147133,44,0,0
3gnqpasm,27,75ntckfc,582,impact_beliefs,Donation,1623147135,45,0,0
3gnqpasm,27,75ntckfc,595,impact_beliefs,Donation,1623147136,46,0,0
3gnqpasm,39,payzlah4,198,impact_beliefs,Instructions,1623147136,16,0,0
3gnqpasm,27,75ntckfc,608,impact_beliefs,Donation,1623147138,47,0,0
3gnqpasm,27,75ntckfc,621,impact_beliefs,Donation,1623147139,48,0,0
3gnqpasm,27,75ntckfc,634,impact_beliefs,Donation,1623147140,49,0,0
3gnqpasm,27,75ntckfc,647,impact_beliefs,Donation,1623147140,50,0,0
3gnqpasm,27,75ntckfc,660,impact_beliefs,Donation,1623147141,51,0,0
3gnqpasm,27,75ntckfc,673,impact_beliefs,Donation,1623147142,52,0,0
3gnqpasm,27,75ntckfc,686,impact_beliefs,Donation,1623147143,53,0,0
3gnqpasm,27,75ntckfc,699,impact_beliefs,Donation,1623147145,54,0,0
3gnqpasm,27,75ntckfc,712,impact_beliefs,Donation,1623147146,55,0,0
3gnqpasm,27,75ntckfc,725,impact_beliefs,Donation,1623147146,56,0,0
3gnqpasm,27,75ntckfc,738,impact_beliefs,Donation,1623147147,57,0,0
3gnqpasm,54,5wc1ohbm,19,impact_beliefs,TrialBelief2,1623147148,2,0,0
3gnqpasm,52,7ekse76t,386,impact_beliefs,Belief,1623147151,30,0,0
3gnqpasm,35,w714ywgd,74,impact_beliefs,Belief,1623147152,6,0,0
3gnqpasm,52,7ekse76t,399,impact_beliefs,Belief,1623147174,31,0,0
3gnqpasm,54,5wc1ohbm,20,impact_beliefs,TrialBelief3,1623147177,2,1,0
3gnqpasm,35,w714ywgd,87,impact_beliefs,Belief,1623147178,7,0,0
3gnqpasm,54,5wc1ohbm,21,impact_beliefs,Introbelief,1623147182,2,0,0
3gnqpasm,30,96vl88dt,739,impact_beliefs,CarbonBelief,1623147188,57,0,0
3gnqpasm,52,7ekse76t,412,impact_beliefs,Belief,1623147197,32,0,0
3gnqpasm,35,w714ywgd,100,impact_beliefs,Belief,1623147201,8,0,0
3gnqpasm,54,5wc1ohbm,22,impact_beliefs,Belief,1623147210,2,0,0
3gnqpasm,30,96vl88dt,740,impact_beliefs,CostBelief,1623147215,57,0,0
3gnqpasm,52,7ekse76t,425,impact_beliefs,Belief,1623147223,33,0,0
3gnqpasm,35,w714ywgd,113,impact_beliefs,Belief,1623147229,9,0,0
3gnqpasm,39,payzlah4,205,impact_beliefs,Donation,1623147235,16,0,0
3gnqpasm,54,5wc1ohbm,35,impact_beliefs,Belief,1623147237,3,0,0
3gnqpasm,52,7ekse76t,438,impact_beliefs,Belief,1623147252,34,0,0
3gnqpasm,35,w714ywgd,126,impact_beliefs,Belief,1623147253,10,0,0
3gnqpasm,30,96vl88dt,741,impact_beliefs,Questionnaire,1623147254,57,0,0
3gnqpasm,39,payzlah4,218,impact_beliefs,Donation,1623147261,17,0,0
3gnqpasm,45,8i1szzd3,739,impact_beliefs,CarbonBelief,1623147263,57,0,0
3gnqpasm,54,5wc1ohbm,48,impact_beliefs,Belief,1623147266,4,0,0
3gnqpasm,39,payzlah4,231,impact_beliefs,Donation,1623147270,18,0,0
3gnqpasm,30,96vl88dt,742,carbon_footprint,Energy,1623147272,1,0,0
3gnqpasm,52,7ekse76t,451,impact_beliefs,Belief,1623147274,35,0,0
3gnqpasm,56,axm22mg1,3,impact_beliefs,Instructions,1623147277,1,0,0
3gnqpasm,35,w714ywgd,139,impact_beliefs,Belief,1623147279,11,0,0
3gnqpasm,39,payzlah4,244,impact_beliefs,Donation,1623147280,19,0,0
3gnqpasm,41,kci1l0t0,739,impact_beliefs,CarbonBelief,1623147290,57,0,0
3gnqpasm,27,75ntckfc,739,impact_beliefs,CarbonBelief,1623147291,57,0,0
